index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
68b1a2ddca125cca84e99f5ecf740116,2026-07-14T15:57:12Z,Heat Wave,жара в москве,news.mail.ru,ru,0.7,Bis Ende Juli dementierte der Meteorologe Prognosen über ungewöhnliche Hitze in Moskau. Prognostiker Golubev: Im Juli ist in Moskau und der Region keine ungewöhnliche Hitze zu erwarten.,Синоптик опроверг прогнозы об аномальной жаре в Москве до конца июля,Синоптик Голубев: аномальная жара в Москве и области в июле не ожидается.,The weather forecaster denied forecasts of abnormal heat in Moscow until the end of July. Forecaster Golubev: abnormal heat is not expected in Moscow and the region in July.,Vater tempestatis negavit praenuntiationes caloris abnormis Moscuae usque ad finem mensis Iulii. Vatem Golubev: abnormis calor Moscuae et regionis mense Iulio non expectatur.,https://news.mail.ru/society/71632463/,https://news.mail.ru/social_preview/71632463/?time=d627cf667dc7a6d8749300a929991947,,"«  , .  ,   +25−28 °C. ,     », — .",,2026-07-28 12:11:22+00:00,wmo,Russia,ESB,Europe
cc4dd3ecfa363bfc091ef737c5e24b5b,2026-07-20T05:16:15Z,Heat Wave,жара в москве,news.mail.ru,ru,0.7,"Die Moskauer wurden vor der Hitze gewarnt. Am Montag, 20. Juli, wird in Moskau eine Hitze von bis zu plus 28 Grad Celsius erwartet.",Москвичей предупредили о жаре,"В понедельник, 20 июля, в Москве ожидается жара до плюс 28 градусов Цельсия.","Muscovites were warned about the heat. On Monday, July 20, heat of up to plus 28 degrees Celsius is expected in Moscow.","Moscovitae de calore moniti sunt. Die Lunae, XX mensis Iulii, caloris usque ad plus XXVIII gradus Celsius Moscuae expectatur.",https://news.mail.ru/society/71691475/,https://news.mail.ru/social_preview/71691475/?time=12691e160b3fd3851dc380fe0ac5e9f0,,"14−16 ,    —  13 .  26−28  .   23−28 . :  — 3−8  .",,2026-07-28 12:11:22+00:00,wmo,Russia,ESB,Europe
6b05dce1e28d1a499e40c3bef2109c5c,2026-07-24T07:44:00Z,Storm,шторм Карачаево-Черкесская республика,izhlife.ru,ru,0.3,In Bezug auf die Effizienz der Forstwirtschaft gehörte Udmurtien zu den drei Regionen seiner Gruppe. Nach den Ergebnissen der Bewertung des Föderalen Forstamts für 2025 gehörte Udmurtien in seiner Gruppe zu den drei Regionen mit der höchsten Waldbewirtschaftungseffizienz. Die Region ist von der Kategorie „befriedigend“ in die sogenannte „grüne“ Kategorie aufgestiegen.,Удмуртия вошла в тройку лидеров по эффективности ведения лесного хозяйства среди регионов своей группы,Удмуртия вошла в число трех лучших регионов по эффективности ведения лесного хозяйства в своей группе по итогам оценки Федерального агентства лесного хозяйства за 2025 год. Регион поднялся из категории с оценкой «удовлетворительно» в так называемую «зеленую з…,Udmurtia entered the top three in terms of efficiency of forestry management among the regions of its group. Udmurtia was among the top three regions in terms of forest management efficiency in its group according to the results of the assessment of the Federal Forestry Agency for 2025. The region has risen from the “satisfactory” category to the so-called “green...,"Udmurtia tria capita iniit secundum efficientiam administrationis silvarum inter regiones coetus eius. Udmurtia erat in summo tres regiones secundum administrationem silvarum efficientiam in suo coetu secundum eventus aestimationem Agency Foederalis Forestry pro 2025 . Regione orta est ex categoria ""satisfactoriae"" ad quod dictum ""viridis...""",https://izhlife.ru/society/udmurtiya-voshla-v-troyku-liderov-po-effektivnosti-vedeniya-lesnogo-khozyaystva-sredi-regionov-svoey.html,https://izhlife.ru/upload/resize_cache/webp/iblock/971/e31czjba7turqk30s3qyego34xwjs55u/gemini_3.1_flash_lite_image-_nano_banana_2_lite_a_Narisuy_gorizontaln-_3_.webp,,": 
2025 . «» « », - .
, , , , , , . , . . , 22 « 801», 2024 .
. 2023 35 102 , 2026 0,04 . : 9,8 , « » « » 200 .",,2026-07-28 21:21:25+00:00,wmo,Russia,ESB,Europe
38f13dc8cf0301a43456422e5d44cfed,2026-07-11T02:17:13Z,Heat Wave,жара в россии,news.mail.ru,ru,0.7,"Das Hydrometeorologische Zentrum berichtete, in welchen Regionen ungewöhnliche Hitze vorhergesagt wird. In mehreren Regionen Russlands werden die Temperaturen in den kommenden Tagen voraussichtlich deutlich über der klimatischen Norm liegen. Laut Prognose des Hydrometeorologischen Zentrums wird das heißeste Wetter in der Region Kurgan herrschen und auch die Region Nowosibirsk und das Altai-Territorium betreffen.","В Гидрометцентре сообщили, в каких регионах прогнозируется аномальная жара","Сразу в нескольких регионах России в ближайшие дни ожидается существенное превышение климатической нормы температуры. По прогнозу Гидрометцентра, наиболее жаркая погода установится в Курганской области, а также затронет Новосибирскую область и Алтайский край.","The Hydrometeorological Center reported in which regions abnormal heat is predicted. In several regions of Russia in the coming days, temperatures are expected to significantly exceed the climatic norm. According to the forecast of the Hydrometeorological Center, the hottest weather will be in the Kurgan region, and will also affect the Novosibirsk region and Altai Territory.","Centrum hydrometeorologicum relatum est in quo regiones abnormes calor praedicitur. In compluribus Russiae regionibus venientibus diebus temperaturae normae climaticae significanter expectantur. Secundum praenuntiationem Centri Hydrometeorologici, tempestas calidissima in regione Kurgan erit, et etiam regionem Novosibirscum et Territorium Altai afficiet.",https://news.mail.ru/society/71594807/,https://resizer.mail.ru/p/9dabb4d3-c888-5753-9c92-26420d7729c3/AAAGWnVRWvrZV2HsLHM9_9DE1GbT9OyHic6kURETGWU_u8_GNeHftB4l9ey7UCwPm3nRFvxBuamp2lCA8gOtSlvmiZI.jpg,,"11−12 .   ,    +37 .     . ,    11  14 .",,2026-07-29 03:36:12+00:00,wmo,Russia,ESB,Europe
e7ea39dbb9c90ac059ce85dc6c9ab39b,2026-07-12T02:45:16Z,Storm,шторм в Эстонии,news.mail.ru,ru,0.7,"In Estland gab es einen Stromausfall, mehr als achttausend Häuser blieben ohne Strom. Der Sturm ließ Tausende Häuser im Nordosten und Südosten Estlands ohne Strom zurück.","В Эстонии произошел блэкаут, более восьми тысяч домов остались без света",Шторм оставил без света тысячи домов на северо-востоке и юго-востоке Эстонии.,"There was a blackout in Estonia, more than eight thousand houses were left without electricity. The storm left thousands of houses in northeast and southeast Estonia without power.","Erat niger in Estonia, plus octo milia domuum sine electricitate relicta sunt. Procella milia domorum in septentrione et oriente Estonia sine viribus reliquit.",https://news.mail.ru/society/71601969/,https://resizer.mail.ru/p/e49e4ba2-ddac-5ed1-a27e-17484d8f56c1/AAAGFOcX9PmLwfDeFkoEmowzryvBChuNiDMaxaHG4FML194R3rs05N44qpm1QQHCgu0NcMQd8MNKAi-iMXOaYCKFZuk.jpg,,"«  ,   , Elektrilevi,   8 », —  .",,2026-08-01 03:47:44+00:00,wmo,Estonia,NEU,Europe
1b3b68432b08eb6de579cf84acc259a6,2026-07-01T04:52:00Z,Flood,затопление свердловской области,www.interfax.ru,ru,0.7,"Mehr als 150 Menschen wurden aus überschwemmten Gebieten im Gebiet Swerdlowsk evakuiert. Retter des Ministeriums für Notsituationen evakuierten 155 Menschen, darunter sechs Kinder, aus überfluteten Gebieten der Region Swerdlowsk, berichtet der Pressedienst des Ministeriums für Notsituationen der Russischen Föderation. „Durch starke Niederschläge in Form von Regen sind mehr als 2…",Более 150 человек эвакуированы из подтопленных районов в Свердловской области,"Спасатели МЧС эвакуировали из подтопленных районов Свердловской области 155 человек, в том числе шестерых детей, сообщает пресс-служба МЧС РФ.""В результате выпадения обильных осадков в виде дождя на территории Свердловской области произошло затопление более 2…","More than 150 people were evacuated from flooded areas in the Sverdlovsk region. Rescuers of the Ministry of Emergency Situations evacuated 155 people, including six children, from flooded areas of the Sverdlovsk region, the press service of the Ministry of Emergency Situations of the Russian Federation reports. “As a result of heavy precipitation in the form of rain, more than 2…","Plus quam 150 homines ex locis inundatis in regione Sverdlovsk ecesserunt. Resuatores Ministerii Emergency Situationes 155 homines, inclusos sex liberos, ex inundatis regionis Sverdlovscae areis, servitium diurnariis condicionum Foederationis Russicae Ministerii Emergency tradit. ""Ex gravibus praecipitatio in forma pluviae, plus quam 2…",https://www.interfax.ru/russia/1099388,https://www.interfax.ru/aspimg/1099388.jpg,,". 1 . INTERFAX.RU - 155 , , - .
"" 290 , 3819 17 . 155 , 6 . 9 , "", - .
 . 600 150 .
 .
 . . . .
 , 80 600 . .",,2026-08-02 03:50:02+00:00,wmo,Russia,ESB,Europe
a9c0ad32952bf988a8aa89e5b555d362,2026-07-15T04:07:04Z,Thunderstorm,гроза в россии,rg.ru,ru,0.7,"Aufgrund von Gewittern wurde in der Region Moskau die Alarmstufe Gelb ausgerufen. In der Region Moskau wurde für den 15. Juli die gelbe Wettergefahrstufe ausgerufen, der Grund dafür ist ein in einigen Gebieten zu erwartendes Gewitter, geht aus der Prognosekarte des Hydrometeorologischen Zentrums Russlands hervor.",Желтый уровень опасности объявлен в Московском регионе в связи с грозой,"В Московской области на 15 июля объявлен желтый уровень погодной опасности, причина - ожидаемая в отдельных районах гроза, следует из прогностической карты Гидрометцентра России.","A yellow alert level has been declared in the Moscow region due to thunderstorms. In the Moscow region, a yellow level of weather danger has been declared for July 15, the reason is a thunderstorm expected in some areas, follows from the forecast map of the Hydrometeorological Center of Russia.","Flavus campestri erectus in regione Moscuae ob tonitribus declaratus est. In regione Moscuensi, gradu tempestatis flavus periculum diei 15 Iulii declaratum est, causa tonitrui exspectatur in nonnullis locis, sequitur ex tabula praesagio Hydrometeorologico Centri Russiae.",https://rg.ru/2026/07/15/reg-cfo/zheltyj-uroven-opasnosti-obiavlen-v-moskovskom-regione-v-sviazi-s-grozoj.html,https://cdnstatic.rg.ru/uploads/images/2026/07/15/tass_82475542_55a_1ae.jpg,,,,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
8ed46709233c4961d7f875f76841f98e,2026-07-18T19:37:58Z,Thunderstorm,гроза в россии,rg.ru,ru,0.7,"Das hydrometeorologische Zentrum warnte angesichts der Hitze vor einem möglichen Gewitter in der Region Moskau. Am Montag, 20. Juli, ist in der Region Moskau bei heißem Wetter ein Gewitter möglich, so die Prognose des Hydrometeorologischen Zentrums Russlands.",Гидрометцентр предупредил о возможной грозе в Московском регионе на фоне жары,"В понедельник, 20 июля, в Московском регионе возможна гроза на фоне жаркой погоды, следует из прогноза Гидрометцентра России .","The hydrometeorological center warned of a possible thunderstorm in the Moscow region amid the heat. On Monday, July 20, a thunderstorm is possible in the Moscow region amid hot weather, according to the forecast of the Hydrometeorological Center of Russia.","Centrum hydrometeorologicum monuit de possibili tonitrui in regione Moscuensi inter calorem. Die Lunae, XX mensis Iulii, tonitruum in regione Moscuensi inter aestus potest fieri, secundum praesagium Centri Hydrometeorologici Russiae.",https://rg.ru/2026/07/18/reg-cfo/gidrometcentr-predupredil-o-vozmozhnoj-groze-v-moskovskom-regione-na-fone-zhary.html,https://cdnstatic.rg.ru/images/rg-social-dummy-logo-650x360.jpg,,", , 19 , 28 - 30 . , .
 . , - . , 15 /.
 , , , - .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
9079bae191e2fe950246a78e02b0e143,2026-07-20T13:09:11Z,Thunderstorm,гроза в россии,lenta.ru,ru,0.7,"Ein Gewitter zieht über Moskau auf. Nach mehreren Tagen Hitze wird ein Gewitter die Region Moskau treffen, berichtet das Hydrometeorologische Zentrum Russlands. Regen und Gewitter werden am Dienstag, 21. Juli, durch die atmosphärische Front des westlichen Zyklons verursacht",В Москву нагрянет гроза,"После нескольких дней жары в Московский регион нагрянет гроза, сообщает Гидрометцентр России. Дождь и грозу во вторник, 21 июля, принесет атмосферный фронт западного циклона","A thunderstorm is coming to Moscow. After several days of heat, a thunderstorm will hit the Moscow region, reports the Hydrometeorological Center of Russia. Rain and thunderstorms on Tuesday, July 21, will be brought by the atmospheric front of the western cyclone","Tonitruum Moscuam venit. Post aliquot dies æstus, tonitribus regionem Moscuæ feriet, centrum Hydrometeorologicum Russiae tradit. Pluviis ac procellis die Martis ante diem 21 iulii ab atmosphaerico cyclo occidentali adducetur.",https://lenta.ru/news/2026/07/20/v-moskvu-nagryanet-groza/,https://icdn.lenta.ru/images/2026/07/20/15/20260720155957799/share_63128b4b9f67f3a77e467a40ce110fcf.jpg,,": / 
, .
 , 21 , . 24-26 , 27 .
 «» , , 20 , 30 . . , .
 , , , 22 , .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
0ee75db41540a5a6dd353e9d438cbb71,2026-07-25T09:04:09Z,Thunderstorm,гроза в россии,lenta.ru,ru,0.7,"Die Moskauer wurden vor der Gefahr gewarnt. Nach Angaben des Russischen Hydrometeorologischen Zentrums wurde in der Hauptstadtregion wegen eines drohenden Gewitters die Alarmstufe Gelb eingeführt. ""Sturm",Москвичей предупредили об опасности,"В столичном регионе ввели желтый уровень опасности из-за надвигающийся грозы, следует из данных Гидрометцентра России. «Гроза","Muscovites were warned of the danger. A yellow alert level has been introduced in the capital region due to an impending thunderstorm, according to data from the Russian Hydrometeorological Center. ""Storm","Moscovitae de periculo admoniti sunt. Flavus gradu erecto in caput regionis ob imminentem tonitribus introductus est, secundum notitias Centrum Hydrometeorologicum Russicum. ""Tempestas""",https://lenta.ru/news/2026/07/25/moskvichey-predupredili-ob-opasnosti/,https://icdn.lenta.ru/images/2026/07/25/11/20260725114838972/share_45112fd04d2bd329925f6c9e28dcdff2.jpg,,"- , .
«. 21 25 », . .
 «» , 25 . , , , . 3-4 . 20-22 18-23 .
 , .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
c3c7a126027addf9db563c271b182ee8,2026-07-28T04:58:05Z,Thunderstorm,гроза в россии,lenta.ru,ru,0.7,"Den Moskauern wurde vom Wetter erzählt. In der Hauptstadtregion werden am Dienstag, 28. Juli, Gewitter und Temperaturen von bis zu plus 28 Grad Celsius erwartet, berichteten Prognostiker des Hydrometeorologischen Zentrums Russlands. Das Wetter wird bewölkt mit Lichtungen",Москвичам рассказали о погоде,"В столичном регионе во вторник, 28 июля, ожидается гроза и до плюс 28 градусов Цельсия, сообщили синоптики Гидрометцентра России. Погода будет облачной с прояснениями","Muscovites were told about the weather. In the capital region on Tuesday, July 28, thunderstorms and up to plus 28 degrees Celsius are expected, forecasters from the Hydrometeorological Center of Russia reported. The weather will be cloudy with clearings","Moscovitae de tempestate nuntiata sunt. In capitali regione die Martis die mensis Iulii die XXVIII mensis Iulii anno tonitrui et usque ad plus XXVIII gradus Celsius exspectantur, forecastes ex Centro Hydrometeorologico Russiae nuntiaverunt. Tempestas erit nubilum cum clearings",https://lenta.ru/news/2026/07/28/moskvicham-rasskazali-o-pogode/,https://icdn.lenta.ru/images/2026/07/28/07/20260728075810331/share_43902a03cb0ee60aeb397bfcbe74a97a.jpg,,", 28 , 28 , .
 . , . 25 27 , 23 28 . 6-11 , 17 .
 , 742 .
 «» , 30- .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
8afa17df6f470885758f07d9511d14b1,2026-07-23T04:58:44Z,Storm,гроза в Москве,lenta.ru,ru,0.8,"Den Moskauern wurde vom Wetter erzählt. Am Donnerstag, 23. Juli, wird in Moskau und der Region Moskau bewölktes Wetter mit Lichtungen, Regen, Gewittern und bis zu 23 Grad Celsius erwartet. Dies wurde vom Hydrometeorologischen Zentrum Russlands gemeldet",Москвичам рассказали о погоде,"Облачная с прояснениями погода, дождь, гроза и до 23 градусов тепла ожидаются в Москве и Подмосковье в четверг, 23 июля. Об этом сообщает Гидрометцентр России","Muscovites were told about the weather. Cloudy weather with clearings, rain, thunderstorms and up to 23 degrees Celsius are expected in Moscow and the Moscow region on Thursday, July 23. This was reported by the Hydrometeorological Center of Russia","Moscovitae de tempestate nuntiata sunt. Serena tempestas cum serenis- tibus, pluviis, tonitribus et usque ad 23 gradus Celsius exspectatur in regione Moscuae et Moscuae die Iovis, mensis Iulii.",https://lenta.ru/news/2026/07/23/moskvicham-rasskazali-o-pogode/,https://icdn.lenta.ru/images/2026/07/23/08/20260723080120538/share_887aa63359a6a3b8202af46057b3677b.jpg,,", , 23 , 23 . .
 . 21 23 , 18 23 . -, 5-10 . 743 .
 , . , 24 , , 12-14 , 22-24 .
 «» , , 24 , .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
b1f7fac3e4d3daf16ae583ac7b5dd745,2026-07-29T12:55:03Z,Storm,гроза в Москве,iz.ru,ru,0.8,"Das Ministerium für Notsituationen warnte bis zum Morgen des 30. Juli vor Gewittern und Regen in Moskau. Vom 29. Juli um 18:00 Uhr bis zum 30. Juli um 09:00 Uhr werden in Moskau starke Regenfälle, gelegentliche Schauer, Gewitter und Windböen von bis zu 15 m/s erwartet. Die Hauptabteilung des russischen Ministeriums für Notsituationen für die Hauptstadt warnte am 29. Juli auf der Website davor Roshydromet-Wettervorhersager, ab 18:00 Uhr am 29. Juli, mit Erhaltung...",МЧС предупредило о грозе и ливне в Москве до утра 30 июля,"Сильный дождь, местами ливень, гроза и порывы ветра до 15 м/с ожидаются в Москве с 18:00 29 июля до 09:00 30 июля. Об этом 29 июля предупредило на сайте главное управление МЧС России по столице.«По прогнозам синоптиков Росгидромет, с 18:00 29 июля с сохранени…","The Ministry of Emergency Situations warned of thunderstorms and rain in Moscow until the morning of July 30. Heavy rain, occasional showers, thunderstorms and wind gusts of up to 15 m/s are expected in Moscow from 18:00 on July 29 to 09:00 on July 30. The main department of the Russian Ministry of Emergency Situations for the capital warned about this on the website on July 29. “According to forecasts from Roshydromet weather forecasters, from 18:00 on July 29, with preservation...","Ministerium tumultuarios Situs monuit de procellis et pluviis Moscuae usque ad mane mensis Iulii 30. Imbres graves, imbres occasionales, procellis tempestatum et ventorum procellae usque ad 15 m/s exspectantur Moscuae ab 18:00 die 29 mensis Iulii ad 09:00 in Iulii 30. Praecipua rerum Russorum Ministerii Emergency Situationes capitales monuerunt de hac die in praenuntiatione tempestatum in mense Iulio usque ad praenuntiationes. 18:00 die 29 mensis Iulii cum conservatione...",https://iz.ru/2140544/mchs-predupredilo-o-groze-i-livne-v-moskve-do-utra-30-iiulia-izi,http://cdn.iz.ru/sites/default/files/styles/900x506/public/news-2026-07/DK108562%20copy.jpg?itok=e5kyo174,,", , 15 / 18:00 29 09:00 30 . 29 .
« , 18:00 29 09:00 30 », .
, - , , .
 , . , .
 «» 27 «», . . , +13... +18 , +23... +28 .",,2026-08-02 11:33:48+00:00,wmo,Russia,ESB,Europe
0d5c19164692368689270be8f402ba70,2026-07-22T08:43:01Z,Heat Wave,жара в россии,pogoda.mail.ru,ru,0.7,"Eine Kältewelle wird heute einen Teil Russlands erfassen. Wir sagen Ihnen, welches Wetter in den Regionen Russlands vom 22. bis 23. Juli 2026 erwartet wird. Vorhersage für Mittwoch und Donnerstag: Wo kommt die Kältewelle und wo bleibt die Hitze?",Волна похолодания сегодня накроет часть России,"Рассказываем, какая погода ожидается в регионах России 22–23 июля 2026. Прогноз на среду и четверг: куда придет волна похолодания, а где сохранится жара.","A cold wave will cover part of Russia today. We tell you what weather is expected in the regions of Russia on July 22–23, 2026. Forecast for Wednesday and Thursday: where the cold wave will come, and where the heat will remain.","Fluctus frigidus hodie partem Russiae operiet. Dicimus vobis quanta tempestas expectetur in regionibus Russiae die 22-23 Iulii, 2026. Praedictio Mercurii et Iovis: ubi unda frigida veniet et ubi aestus manebit.",https://pogoda.mail.ru/news/71719078/,https://resizer.mail.ru/p/dd24b9aa-4f0e-5447-9bcd-648294369d07/AAAGPDlhaKGVhQp76PIEHr53lIhuQmlfdzM0NmREHYl7Zfd9rM076q93uuYVnIXdlvEB8b0pwX08UcrM_Ft6L0piao8.jpg,,", 22 ,   . :  +30 °   +15 °.   +26 °, , 23 , — +9 °.   .  .
     :  +15 °. :  ,    .      +25 °  +30 °.   — +26 °   ,   — +19 °,   — +8 °.
    .  ,   — +28 °,   — +29 °,   — +30 °.
    .      —   … [+80 chars]",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
ee0e06d940fae5116c3247655e174df0,2026-07-22T23:29:08Z,Heat Wave,жара в россии,news.mail.ru,ru,0.7,"Meteorologe Makarova sagte, ob ungewöhnliche Hitze aus Europa Russland erreichen könnte. Ein leitender Mitarbeiter des Hydrometeorologischen Zentrums der Russischen Föderation sagte, dass in den nächsten fünf Tagen keine hohen Temperaturen zu erwarten seien.","Синоптик Макарова рассказала, может ли дойти до России аномальная жара из Европы","Ведущий сотрудник Гидрометцентра РФ заявила, что в ближайшие пять дней высокая температура не ожидается.",Forecaster Makarova said whether abnormal heat from Europe could reach Russia. A leading employee of the Hydrometeorological Center of the Russian Federation said that high temperatures are not expected in the next five days.,Vatem Makarova dixit num calor abnormis ab Europa Russiam attingere posset. Praecipuus operarius Hydrometeorologici Centri Foederationis Russiae dixit altas temperaturas proximos quinque dies non expectari.,https://news.mail.ru/society/71729225/,https://news.mail.ru/social_preview/71729225/?time=51266c433758c1889bafd30404bf3907,,", 23 . //. , 40 ,   ,   ,    .     .",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
84b39b311cceb2b1bd16de5b2e02e231,2026-07-23T07:21:04Z,Heat Wave,жара в россии,life.ru,ru,0.7,"Europa schmilzt: Der Meteorologe hat geschätzt, ob 40-Grad-Hitze Russland erreichen wird. Die Hitze, die eine Reihe europäischer Länder erfasst hat, könnte theoretisch auf Russland übergreifen. Ein solches Szenario ist jedoch in den nächsten fünf Tagen nicht zu erwarten. Dies berichtete die leitende Mitarbeiterin des Hydrometeorologischen Zentrums der Russischen Föderation Marina Makarova gegenüber TASS.","Европа плавится: Синоптик оценила, доберётся ли до России 40-градусная жара","Жара, накрывшая ряд европейских стран, теоретически может распространиться и на Россию. Однако в ближайшие пять дней такой сценарий не ожидается. Об этом ТАСС сообщила ведущий сотрудник Гидрометцентра РФ Марина Макарова.","Europe is melting: The weather forecaster assessed whether 40-degree heat will reach Russia. The heat that has covered a number of European countries could theoretically spread to Russia. However, such a scenario is not expected in the next five days. Leading employee of the Hydrometeorological Center of the Russian Federation Marina Makarova reported this to TASS.","Europa liquefacit: Tempestas vatem aestimat num 40-gradus calor Russiam attinget. Calor, qui complures Europae regiones obtexit, in Russiam scientialiter se diffudit. Attamen talis missionis proximis quinque diebus non expectatur. Ducens operarius Hydrometeorologici Centri Foederationis Russiae Marina Makarova hoc TASS nuntiavit.",https://life.ru/p/1903083,https://static.life.ru/ip/unsafe/rs:fit:1200:/q:98/sh:0.5/czM6Ly9saWZlLXN0YXRpYy9wdWJsaWNhdGlvbnMvMjAyNi83LzE2LzU1NTI5ODQ4ODI0Ni4zNTYxLndlYnA=.webp,,", , . . .
« , . 5 , . 26-. , , [ ] », .
 , . , . . , , .
 . , 22 , : 4044 , 52 .
 «» Life.ru.",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
b9756eb988b924ca686146ba7452c8c0,2026-07-23T07:24:15Z,Heat Wave,жара в россии,news.mail.ru,ru,0.7,"Europa schmilzt: Der Meteorologe hat geschätzt, ob 40-Grad-Hitze Russland erreichen wird. Die Hitze, die eine Reihe europäischer Länder erfasst hat, könnte theoretisch auf Russland übergreifen. Ein solches Szenario ist jedoch in den nächsten fünf Tagen nicht zu erwarten. Dies berichtete die leitende Mitarbeiterin des Hydrometeorologischen Zentrums der Russischen Föderation Marina Makarova gegenüber TASS.","Европа плавится: Синоптик оценила, доберётся ли до России 40-градусная жара","Жара, накрывшая ряд европейских стран, теоретически может распространиться и на Россию. Однако в ближайшие пять дней такой сценарий не ожидается. Об этом ТАСС сообщила ведущий сотрудник Гидрометцентра РФ Марина Макарова.","Europe is melting: The weather forecaster assessed whether 40-degree heat will reach Russia. The heat that has covered a number of European countries could theoretically spread to Russia. However, such a scenario is not expected in the next five days. Leading employee of the Hydrometeorological Center of the Russian Federation Marina Makarova reported this to TASS.","Europa liquefacit: Tempestas vatem aestimat num 40-gradus calor Russiam attinget. Calor, qui complures Europae regiones obtexit, in Russiam scientialiter se diffudit. Attamen talis missionis proximis quinque diebus non expectatur. Ducens operarius Hydrometeorologici Centri Foederationis Russiae Marina Makarova hoc TASS nuntiavit.",https://news.mail.ru/society/71732591/,https://news.mail.ru/social_preview/71732591/?time=664f027f7edd477e016766822db7de2d,,"« ,  .       — 5 ,   .   26-.  ,   ,   [ ]  », — .",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
353d132a300fcf22988fd2987a01608e,2026-07-28T08:21:41Z,Heat Wave,жара в россии,pogoda.mail.ru,ru,0.7,"Wo ist heute mit der Hitze zu rechnen: Prognose für russische Regionen. Wir sagen Ihnen, welches Wetter in den Regionen Russlands am 28. Juli 2026 erwartet wird. Prognose für Dienstag, wo die Hitze kommt, wo es regnen wird.",Где сегодня ждать пекла: прогноз по регионам России,"Рассказываем, какая погода ожидается в регионах России 28 июля 2026. Прогноз на вторник, куда придет жара, где прольются дожди.","Where to expect the heat today: forecast for Russian regions. We tell you what weather is expected in the regions of Russia on July 28, 2026. Forecast for Tuesday, where the heat will come, where it will rain.","Ubi aestus hodie exspectant: Providemus regiones Russicae. Dicimus vobis quanta tempestas expectetur in regionibus Russiae die 28 mensis Iulii anno 2026. Praedictio Martis, ubi calor veniet, ubi pluet.",https://pogoda.mail.ru/news/71787308/,https://resizer.mail.ru/p/5b91133c-7bd1-57fc-a7d0-f55dd54b789f/AAAGH7j49TrJqH1YyCVy3HbU8pWbvnHTvTutZaS0b1h6VKsEHfqRMRM0tZypyrgUt1YY1tZZdRXbf_rpqVr0olPY9EA.jpg,,", 28 ,   .   +30 °,   — +34 °,   — +31 °,   — +33 °.
,    +30 °.    ,  .    +26 °,   —  +27 °,   —  +34 °,   —  +30 °,   —  +29 °.
  : +36 °.    --  +30 °,   —  +31 °,   —  +28 °,   —  +30 °.      … [+130 chars]",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
69dba491f66be3ab8780c12200ae2b98,2026-07-29T08:52:15Z,Heat Wave,жара в россии,pogoda.mail.ru,ru,0.7,"In welchem ​​Teil Russlands wird es heute noch 30 Grad Hitze geben? Wir sagen Ihnen, welches Wetter in den Regionen Russlands am 29. Juli 2026 erwartet wird. Prognose für Mittwoch: Wo die Hitze kommt, wo die Kühle bleibt.",В какой части России сегодня сохранится 30-градусная жара,"Рассказываем, какая погода ожидается в регионах России 29 июля 2026. Прогноз на среду: куда придет жара, где удержится прохлада.","In which part of Russia will the 30-degree heat remain today? We tell you what weather is expected in the regions of Russia on July 29, 2026. Forecast for Wednesday: where the heat will come, where the coolness will stay.","In qua parte Russiae calor XXX gradus hodie manebit? Dicimus vobis quanta tempestas expectetur in regionibus Russiae die 29 mensis Iulii anno 2026. Praedictio Mercurii: ubi calor veniet, ubi frigus manebit.",https://pogoda.mail.ru/news/71801311/,https://resizer.mail.ru/p/55d7cbae-28a5-54d6-825c-9d349572f59f/AAAGJbG4y16BucpKJwJ-0JlTokD9wZapTLYn0mysjYsg1BZwXZjPuSirR9zmBJpTtIFKJl7iHEwg75WRP6oq9pJ1Zno.jpg,,", 29 , .    +32 °,   —  +27 °,   —  +32 °,   —  +31 °,   —  +27 °,   —  +28 °.  ,   .
 .    +27 °,   —  +31 °,   —  +32 °,   —  +30 °,   —  +33 °.
  .     +28 °,   — +27 °,   — +35 °,   — +28 °,   … [+192 chars]",,2026-08-03 21:20:50+00:00,wmo,Russia,ESB,Europe
